loss_min,loss_mean,loss_max,verify_min,verify_mean,verify_max
0.06576308608055115,0.10882588521558412,0.1757955551147461,0.05599794164299965,0.05599794164299965,0.05599794164299965
0.04531477019190788,0.05845971922485196,0.07460549473762512,0.046066273003816605,0.046066273003816605,0.046066273003816605
0.038489118218421936,0.04465536689575838,0.053968802094459534,0.04178391024470329,0.04178391024470329,0.04178391024470329
0.03198008984327316,0.03753105391349111,0.04406120255589485,0.036324311047792435,0.036324311047792435,0.036324311047792435
0.02948313020169735,0.03350602318437732,0.04129566624760628,0.031684935092926025,0.031684935092926025,0.031684935092926025
0.026146553456783295,0.029729265035415182,0.03562403470277786,0.029954856261610985,0.029954856261610985,0.029954856261610985
0.024037552997469902,0.02761908236662952,0.03440399095416069,0.029251374304294586,0.029251374304294586,0.029251374304294586
0.024488067254424095,0.02783001640013286,0.03251662477850914,0.02818896248936653,0.02818896248936653,0.02818896248936653
0.02242904156446457,0.025498139196816757,0.02834736369550228,0.0247406754642725,0.0247406754642725,0.0247406754642725
0.022624528035521507,0.024491188021338716,0.02749473974108696,0.022816142067313194,0.022816142067313194,0.022816142067313194
0.02081397734582424,0.023185337570552925,0.025372132658958435,0.023706594482064247,0.023706594482064247,0.023706594482064247
0.02058250829577446,0.02341935878657565,0.02956823818385601,0.022548651322722435,0.022548651322722435,0.022548651322722435
0.020170385017991066,0.023173306593481376,0.02656068652868271,0.026408223435282707,0.026408223435282707,0.026408223435282707
0.019619714468717575,0.021918058053267245,0.025193525478243828,0.02045622281730175,0.02045622281730175,0.02045622281730175
0.019550174474716187,0.02162811905145645,0.026335060596466064,0.022687844932079315,0.022687844932079315,0.022687844932079315
0.019365739077329636,0.021457871612237424,0.027370404452085495,0.025308413431048393,0.025308413431048393,0.025308413431048393
0.017164647579193115,0.02077549388061981,0.024588478729128838,0.01971960999071598,0.01971960999071598,0.01971960999071598
0.018081974238157272,0.020441299076287115,0.023243851959705353,0.028011178597807884,0.028011178597807884,0.028011178597807884
0.01760866306722164,0.020085161285740987,0.02407328225672245,0.02152474783360958,0.02152474783360958,0.02152474783360958
0.017274025827646255,0.01931156719825706,0.023607667535543442,0.02058657445013523,0.02058657445013523,0.02058657445013523
0.016392497345805168,0.01841475065721541,0.020342115312814713,0.0190421212464571,0.0190421212464571,0.0190421212464571
0.016846274957060814,0.018620165977246906,0.021918101236224174,0.020406998693943024,0.020406998693943024,0.020406998693943024
0.016685593873262405,0.019196094450901965,0.02244020625948906,0.022350294515490532,0.022350294515490532,0.022350294515490532
0.016008658334612846,0.018598755403440827,0.0210098959505558,0.018572892993688583,0.018572892993688583,0.018572892993688583
0.015489205718040466,0.018119313659108415,0.021038122475147247,0.01593439280986786,0.01593439280986786,0.01593439280986786
0.016292009502649307,0.018646009722534492,0.02188083529472351,0.020253095775842667,0.020253095775842667,0.020253095775842667
0.01595008559525013,0.019325887594296008,0.023382088169455528,0.022265171632170677,0.022265171632170677,0.022265171632170677
0.014933266676962376,0.018128067464092557,0.020282302051782608,0.021445496007800102,0.021445496007800102,0.021445496007800102
0.01611950993537903,0.01727648554559873,0.019035402685403824,0.01754043810069561,0.01754043810069561,0.01754043810069561
0.015445861034095287,0.01704048696069085,0.019433515146374702,0.020699825137853622,0.020699825137853622,0.020699825137853622
0.015489809215068817,0.01774511273418154,0.021426619961857796,0.022526927292346954,0.022526927292346954,0.022526927292346954
0.015831122174859047,0.018067503500045563,0.020409507676959038,0.016337040811777115,0.016337040811777115,0.016337040811777115
0.014850272797048092,0.017042638163785546,0.01949077844619751,0.01726880483329296,0.01726880483329296,0.01726880483329296
0.014104288071393967,0.016377415565051595,0.017947811633348465,0.020297832787036896,0.020297832787036896,0.020297832787036896
0.014342700131237507,0.016327072676195174,0.019211918115615845,0.016771536320447922,0.016771536320447922,0.016771536320447922
0.014597997069358826,0.016671219384487793,0.021246369928121567,0.022849973291158676,0.022849973291158676,0.022849973291158676
0.0156638752669096,0.017105268884678275,0.020482206717133522,0.016902508214116096,0.016902508214116096,0.016902508214116096
0.014771257527172565,0.01619973035567269,0.017757007852196693,0.0203391145914793,0.0203391145914793,0.0203391145914793
0.013727354817092419,0.01600031402646279,0.017977159470319748,0.021235203370451927,0.021235203370451927,0.021235203370451927
0.014806613326072693,0.01600912108789293,0.018817119300365448,0.02221088297665119,0.02221088297665119,0.02221088297665119
0.01414174772799015,0.016200726129570787,0.01869068667292595,0.017677711322903633,0.017677711322903633,0.017677711322903633
0.014528853818774223,0.016188751278939296,0.018297743052244186,0.01937488466501236,0.01937488466501236,0.01937488466501236
0.014144507236778736,0.01581528478739213,0.018778596073389053,0.01854761131107807,0.01854761131107807,0.01854761131107807
0.013864182867109776,0.015448160849663675,0.018244558945298195,0.015518956817686558,0.015518956817686558,0.015518956817686558
0.014180703088641167,0.015533901218857084,0.018750185146927834,0.017148053273558617,0.017148053273558617,0.017148053273558617
0.014548242092132568,0.015569798629350809,0.016909854486584663,0.021183427423238754,0.021183427423238754,0.021183427423238754
0.013131087645888329,0.01494706600752412,0.016918454319238663,0.019275814294815063,0.019275814294815063,0.019275814294815063
0.013854735530912876,0.015342953291778661,0.016864841803908348,0.01637009158730507,0.01637009158730507,0.01637009158730507
0.01250019297003746,0.015057049349558597,0.01687118224799633,0.01831921935081482,0.01831921935081482,0.01831921935081482
0.013721016235649586,0.015311255594905543,0.017644405364990234,0.018567726016044617,0.018567726016044617,0.018567726016044617
0.013416709378361702,0.014879631505784939,0.016100961714982986,0.018382424488663673,0.018382424488663673,0.018382424488663673
0.013811858370900154,0.015028552950492926,0.01673836261034012,0.01638880930840969,0.01638880930840969,0.01638880930840969
0.01314284186810255,0.014675001195650928,0.01645980402827263,0.014602679759263992,0.014602679759263992,0.014602679759263992
0.013098754920065403,0.014357520742531943,0.015460390597581863,0.016046088188886642,0.016046088188886642,0.016046088188886642
0.012972760945558548,0.014711748675576277,0.016444923356175423,0.030108170583844185,0.030108170583844185,0.030108170583844185
0.013154054991900921,0.014715644625984892,0.01715768501162529,0.019222263246774673,0.019222263246774673,0.019222263246774673
0.012661137618124485,0.014397418696661385,0.01606089062988758,0.02096627466380596,0.02096627466380596,0.02096627466380596
0.012850494123995304,0.014367574863896077,0.016416974365711212,0.016446249559521675,0.016446249559521675,0.016446249559521675
0.013054631650447845,0.01476030458449101,0.0162962693721056,0.015179230831563473,0.015179230831563473,0.015179230831563473
0.013230030424892902,0.014322999560711334,0.015786346048116684,0.014048627577722073,0.014048627577722073,0.014048627577722073
0.012178421020507812,0.014276265242726219,0.016908664256334305,0.013692094013094902,0.013692094013094902,0.013692094013094902
0.012932062149047852,0.014711258818908614,0.017135219648480415,0.021229423582553864,0.021229423582553864,0.021229423582553864
0.012633533217012882,0.014175441249140672,0.016374992206692696,0.014686163514852524,0.014686163514852524,0.014686163514852524
0.012704607099294662,0.01419081061850397,0.016123386099934578,0.02415260300040245,0.02415260300040245,0.02415260300040245
0.012317684479057789,0.013730186417850912,0.015304505825042725,0.015520195476710796,0.015520195476710796,0.015520195476710796
0.01243172399699688,0.013673627768092009,0.014970764517784119,0.017964297905564308,0.017964297905564308,0.017964297905564308
0.012082594446837902,0.013478130463282672,0.01511701662093401,0.016216736286878586,0.016216736286878586,0.016216736286878586
0.012277561239898205,0.013682344225140251,0.01640717312693596,0.014924895018339157,0.014924895018339157,0.014924895018339157
0.0124620720744133,0.01387612118708844,0.015838610008358955,0.019093461334705353,0.019093461334705353,0.019093461334705353
0.012461689300835133,0.013565766492060252,0.01570342667400837,0.01748836040496826,0.01748836040496826,0.01748836040496826
0.012157561257481575,0.013426704731370722,0.015015773475170135,0.01670878753066063,0.01670878753066063,0.01670878753066063
0.012181277386844158,0.013460780018750501,0.015342739410698414,0.014208871871232986,0.014208871871232986,0.014208871871232986
0.012068424373865128,0.013636064335551798,0.015613183379173279,0.015849612653255463,0.015849612653255463,0.015849612653255463
0.01226056832820177,0.013338073365846458,0.014893753454089165,0.012632315047085285,0.012632315047085285,0.012632315047085285
0.01165209710597992,0.01289253940387648,0.014666732400655746,0.015904279425740242,0.015904279425740242,0.015904279425740242
0.01209805253893137,0.01383225034390177,0.01573309674859047,0.01636810228228569,0.01636810228228569,0.01636810228228569
0.01308815460652113,0.014633096393425854,0.01869785413146019,0.017928438261151314,0.017928438261151314,0.017928438261151314
0.011816177517175674,0.013296753111086329,0.014767815358936787,0.014203834347426891,0.014203834347426891,0.014203834347426891
0.011213968507945538,0.013226164200780342,0.015588464215397835,0.012531573884189129,0.012531573884189129,0.012531573884189129
0.012206971645355225,0.01361723249892191,0.01599392108619213,0.017471399158239365,0.017471399158239365,0.017471399158239365
0.012069630436599255,0.013323157664616498,0.015081501565873623,0.017076943069696426,0.017076943069696426,0.017076943069696426
0.01177949272096157,0.013113489279485479,0.015003063715994358,0.01669912599027157,0.01669912599027157,0.01669912599027157
0.011108442209661007,0.013035588726705434,0.014601056464016438,0.014669838361442089,0.014669838361442089,0.014669838361442089
0.011443382129073143,0.012866476645731196,0.014139439910650253,0.013768699020147324,0.013768699020147324,0.013768699020147324
0.011332721449434757,0.01271779301139165,0.014198984950780869,0.011743351817131042,0.011743351817131042,0.011743351817131042
0.010981040075421333,0.013004187760608537,0.01516688521951437,0.013716310262680054,0.013716310262680054,0.013716310262680054
0.011522829532623291,0.012935729545294022,0.014208472333848476,0.014655036851763725,0.014655036851763725,0.014655036851763725
0.011645356193184853,0.012938068039259133,0.014477339573204517,0.015060009434819221,0.015060009434819221,0.015060009434819221
0.011627084575593472,0.012950445221242855,0.014605522155761719,0.01023564301431179,0.01023564301431179,0.01023564301431179
0.011021501384675503,0.012654104821231901,0.014757058583199978,0.013028443790972233,0.013028443790972233,0.013028443790972233
0.011294848285615444,0.012547875868574697,0.014399307779967785,0.014117149636149406,0.014117149636149406,0.014117149636149406
0.01175702828913927,0.012804596209708525,0.01447802409529686,0.012486672960221767,0.012486672960221767,0.012486672960221767
0.0118736382573843,0.012897392126674555,0.013917204923927784,0.015268961898982525,0.015268961898982525,0.015268961898982525
0.011336392723023891,0.012763915963622988,0.014954173006117344,0.014656837098300457,0.014656837098300457,0.014656837098300457
0.011391484178602695,0.01260645961274906,0.013891692273318768,0.011227190494537354,0.011227190494537354,0.011227190494537354
0.011195327155292034,0.0125555423259431,0.014724287204444408,0.0137398736551404,0.0137398736551404,0.0137398736551404
0.01156407780945301,0.012499836235478217,0.014227933250367641,0.017555909231305122,0.017555909231305122,0.017555909231305122
0.011229239404201508,0.012547438261004127,0.013990356586873531,0.015074031427502632,0.015074031427502632,0.015074031427502632
0.01129113882780075,0.012483541283528415,0.014247632585465908,0.017416561022400856,0.017416561022400856,0.017416561022400856
0.011173742823302746,0.012353527093572276,0.013468560762703419,0.015347101725637913,0.015347101725637913,0.015347101725637913
0.011415019631385803,0.012364111555626198,0.013845035806298256,0.013375961221754551,0.013375961221754551,0.013375961221754551
0.011087563820183277,0.012524054841879679,0.014050331898033619,0.014544753357768059,0.014544753357768059,0.014544753357768059
0.010853860527276993,0.012073753287597579,0.014981827698647976,0.017279813066124916,0.017279813066124916,0.017279813066124916
0.011103601194918156,0.012202348332015835,0.013310186564922333,0.012927781790494919,0.012927781790494919,0.012927781790494919
0.011022325605154037,0.012325467712873099,0.014286971651017666,0.013576805591583252,0.013576805591583252,0.013576805591583252
0.010484132915735245,0.011893931263107426,0.013515247963368893,0.014913288876414299,0.014913288876414299,0.014913288876414299
0.010880187153816223,0.012206088846587405,0.013451880775392056,0.012022505514323711,0.012022505514323711,0.012022505514323711
0.01120306272059679,0.012063151529552986,0.013267689384520054,0.015105288475751877,0.015105288475751877,0.015105288475751877
0.010972535237669945,0.012045259815545715,0.013956548646092415,0.013871080242097378,0.013871080242097378,0.013871080242097378
0.010930593125522137,0.0125250746210923,0.014181209728121758,0.012060117907822132,0.012060117907822132,0.012060117907822132
0.010964584536850452,0.012229274692279952,0.013532089069485664,0.013744196854531765,0.013744196854531765,0.013744196854531765
0.011081840842962265,0.01237201069158559,0.013938254676759243,0.016929680481553078,0.016929680481553078,0.016929680481553078
0.010758796706795692,0.012248471417293256,0.014697213657200336,0.013181326910853386,0.013181326910853386,0.013181326910853386
0.01071772538125515,0.012750988788142497,0.015267509035766125,0.012692917138338089,0.012692917138338089,0.012692917138338089
0.010669300332665443,0.012079128843485092,0.01366037130355835,0.017395801842212677,0.017395801842212677,0.017395801842212677
0.010456583462655544,0.011553092213461593,0.012843985110521317,0.01306868065148592,0.01306868065148592,0.01306868065148592
0.010375777259469032,0.011851341539651764,0.01381369587033987,0.010734153911471367,0.010734153911471367,0.010734153911471367
0.010164334438741207,0.011597897496302518,0.013112280517816544,0.013821267522871494,0.013821267522871494,0.013821267522871494
0.010320130735635757,0.011758942233056438,0.013067558407783508,0.015350415371358395,0.015350415371358395,0.015350415371358395
0.009908060543239117,0.01148533068445264,0.01338960137218237,0.012946483679115772,0.012946483679115772,0.012946483679115772
0.010615554638206959,0.011553219994720148,0.012729449197649956,0.01253483071923256,0.01253483071923256,0.01253483071923256
0.010879375971853733,0.011995396386755973,0.014274517074227333,0.014462330378592014,0.014462330378592014,0.014462330378592014
0.010610535740852356,0.011754700457867312,0.012952486053109169,0.013716170564293861,0.013716170564293861,0.013716170564293861
0.009811154566705227,0.011289668516541014,0.012376539409160614,0.012619312852621078,0.012619312852621078,0.012619312852621078
0.010255060158669949,0.011324705270936295,0.01279525738209486,0.013808379881083965,0.013808379881083965,0.013808379881083965
0.01043456606566906,0.012498221873324744,0.015819532796740532,0.014527160674333572,0.014527160674333572,0.014527160674333572
0.010434811934828758,0.011482014111718354,0.01281720120459795,0.011920948512852192,0.011920948512852192,0.011920948512852192
0.010144946165382862,0.011458541171587244,0.012570620514452457,0.014595197513699532,0.014595197513699532,0.014595197513699532
0.010494349524378777,0.011503630697879255,0.01304316520690918,0.013577214442193508,0.013577214442193508,0.013577214442193508
0.01021764986217022,0.011443691727306162,0.013146862387657166,0.011901596561074257,0.011901596561074257,0.011901596561074257
0.010065445676445961,0.011153196497839324,0.013756217435002327,0.014600452035665512,0.014600452035665512,0.014600452035665512
0.009822574444115162,0.011258606342788862,0.0123221380636096,0.012960001826286316,0.012960001826286316,0.012960001826286316
0.010010997764766216,0.011793650268596046,0.013889764435589314,0.019135747104883194,0.019135747104883194,0.019135747104883194
0.01050553098320961,0.01127429393937393,0.012199530377984047,0.014993996359407902,0.014993996359407902,0.014993996359407902
0.010420296341180801,0.011392288024024087,0.013060662895441055,0.018346192315220833,0.018346192315220833,0.018346192315220833
0.01046259980648756,0.011752510158231064,0.013065950945019722,0.010661420412361622,0.010661420412361622,0.010661420412361622
0.010321415029466152,0.011345992758109862,0.0134067852050066,0.014048299752175808,0.014048299752175808,0.014048299752175808
0.009979969821870327,0.011186862592490352,0.012785868719220161,0.01603122428059578,0.01603122428059578,0.01603122428059578
0.009909410960972309,0.011035201101734931,0.012073276564478874,0.012053069658577442,0.012053069658577442,0.012053069658577442
0.010168480686843395,0.011149669370176842,0.012347545474767685,0.01335703581571579,0.01335703581571579,0.01335703581571579
0.009866658598184586,0.011217617068667802,0.012669569812715054,0.012324962764978409,0.012324962764978409,0.012324962764978409
0.009631440043449402,0.011229107232422245,0.012861129827797413,0.011359875090420246,0.011359875090420246,0.011359875090420246
0.009899559430778027,0.011035811308087135,0.012409644201397896,0.009880579076707363,0.009880579076707363,0.009880579076707363
0.009658295661211014,0.010965799684731327,0.012286603450775146,0.018050581216812134,0.018050581216812134,0.018050581216812134
0.009752699173986912,0.010867084433533708,0.012052350677549839,0.015500963665544987,0.015500963665544987,0.015500963665544987
0.010032334364950657,0.011184723382549626,0.01245033834129572,0.01154892984777689,0.01154892984777689,0.01154892984777689
0.009466483257710934,0.011106709645566891,0.01335353497415781,0.013087143190205097,0.013087143190205097,0.013087143190205097
0.009961850009858608,0.011467069596508327,0.013600613921880722,0.016123848035931587,0.016123848035931587,0.016123848035931587
0.009822764433920383,0.010783909496908285,0.011938683688640594,0.016706014052033424,0.016706014052033424,0.016706014052033424
0.009485750459134579,0.010973283545855356,0.012802302837371826,0.012776477262377739,0.012776477262377739,0.012776477262377739
0.010271039791405201,0.011456807828223219,0.012928015552461147,0.0116536570712924,0.0116536570712924,0.0116536570712924
0.009410334751009941,0.011256346764157012,0.013964550569653511,0.01018667221069336,0.01018667221069336,0.01018667221069336
0.009615960530936718,0.0112667158626172,0.01297894585877657,0.010194545611739159,0.010194545611739159,0.010194545611739159
0.009627717547118664,0.010974223630464807,0.012582026422023773,0.01379476673901081,0.01379476673901081,0.01379476673901081
0.009481487795710564,0.010586187642599856,0.011984841898083687,0.013780036009848118,0.013780036009848118,0.013780036009848118
0.009483764879405499,0.010957962605265938,0.012744530104100704,0.013497794978320599,0.013497794978320599,0.013497794978320599
0.009622449055314064,0.011317417424704348,0.012889022938907146,0.013456635177135468,0.013456635177135468,0.013456635177135468
0.009495837613940239,0.01066245463657744,0.01187414862215519,0.011930901557207108,0.011930901557207108,0.011930901557207108
0.00927173625677824,0.010869308697934054,0.012169145047664642,0.010645641945302486,0.010645641945302486,0.010645641945302486
0.009834629483520985,0.010807322148157626,0.01186692900955677,0.009500952437520027,0.009500952437520027,0.009500952437520027
0.009644810110330582,0.010896039024299505,0.01304298173636198,0.012028721161186695,0.012028721161186695,0.012028721161186695
0.009361489675939083,0.010970918499693578,0.012697826139628887,0.012434589676558971,0.012434589676558971,0.012434589676558971
0.00941553059965372,0.010903849437528727,0.013313475996255875,0.012928154319524765,0.012928154319524765,0.012928154319524765
0.009449692443013191,0.010946758927739397,0.01194070279598236,0.013991693034768105,0.013991693034768105,0.013991693034768105
0.00969643797725439,0.010641643777489662,0.01220149639993906,0.012263770215213299,0.012263770215213299,0.012263770215213299
0.009420463815331459,0.010538262961318299,0.011552936397492886,0.013955870643258095,0.013955870643258095,0.013955870643258095
0.00949693564325571,0.010810804154191698,0.01219941396266222,0.013348977081477642,0.013348977081477642,0.013348977081477642
0.009667206555604935,0.010686605883648202,0.013141331262886524,0.011667613871395588,0.011667613871395588,0.011667613871395588
0.009207135997712612,0.010361021764728487,0.011849294416606426,0.014804305508732796,0.014804305508732796,0.014804305508732796
0.008957630954682827,0.010344623873124317,0.011730203405022621,0.010929147712886333,0.010929147712886333,0.010929147712886333
0.0096858786419034,0.010542297564751031,0.011713538318872452,0.01351495273411274,0.01351495273411274,0.01351495273411274
0.00913558155298233,0.010352843631134957,0.011785414069890976,0.01212916150689125,0.01212916150689125,0.01212916150689125
0.00952144619077444,0.010718850228859454,0.012371275573968887,0.01378023624420166,0.01378023624420166,0.01378023624420166
0.00919788982719183,0.010485082522642856,0.011717448011040688,0.013373131863772869,0.013373131863772869,0.013373131863772869
0.009369606152176857,0.010473354491500221,0.012125829234719276,0.014665124006569386,0.014665124006569386,0.014665124006569386
0.009313758462667465,0.010303394564864586,0.011661381460726261,0.015658831223845482,0.015658831223845482,0.015658831223845482
0.008894862607121468,0.010437766166061771,0.011683540418744087,0.015842998400330544,0.015842998400330544,0.015842998400330544
0.009725097566843033,0.010617048536636392,0.01178686786442995,0.013260915875434875,0.013260915875434875,0.013260915875434875
0.009282344952225685,0.01037988646374065,0.011582976207137108,0.012739166617393494,0.012739166617393494,0.012739166617393494
0.008789397776126862,0.010402813325731121,0.011772791855037212,0.009112261235713959,0.009112261235713959,0.009112261235713959
0.009156269021332264,0.010431460618060462,0.01161916833370924,0.012729497626423836,0.012729497626423836,0.012729497626423836
0.00887751393020153,0.010506847037040457,0.012014398351311684,0.01314623560756445,0.01314623560756445,0.01314623560756445
0.00946125853806734,0.010552370502632491,0.011658251285552979,0.010556776076555252,0.010556776076555252,0.010556776076555252
0.008951722644269466,0.010243933856943431,0.011788790114223957,0.010966875590384007,0.010966875590384007,0.010966875590384007
0.009235221892595291,0.010329107430820562,0.011494743637740612,0.009383824653923512,0.009383824653923512,0.009383824653923512
0.009442991577088833,0.01055829325804905,0.011953079141676426,0.01280886959284544,0.01280886959284544,0.01280886959284544
0.008944153785705566,0.010275036875842785,0.01199061144143343,0.011696717701852322,0.011696717701852322,0.011696717701852322
0.009338061325252056,0.01018114116194905,0.011146091856062412,0.011626324616372585,0.011626324616372585,0.011626324616372585
0.009113137610256672,0.010441360082857462,0.011934195645153522,0.011705216951668262,0.011705216951668262,0.011705216951668262
0.009359396994113922,0.010327080397733621,0.011643701232969761,0.01108737476170063,0.01108737476170063,0.01108737476170063
